t,segment,X,Y,psi,vx,delta,ax,Xd,Yd,Xdd,Ydd,kappa
4.812000000000000455e+01,4.000000000000000000e+00,8.043124458784054465e-01,2.756583486354097001e+00,-5.849448978434279578e-01,1.222929563215247178e-01,-1.821637195752057181e-01,-1.863542924953378796e-03,1.019608366031902746e-01,-6.752447678461409586e-02,-7.466751197556096252e-03,-7.899624709237664313e-03,-7.160574524273702890e-01
4.814000000000000057e+01,4.000000000000000000e+00,8.063501683224083560e-01,2.755231417822403550e+00,-5.866964922919947201e-01,1.222556790537960014e-01,-1.822621885865072788e-01,-1.864130675225692717e-03,1.018113612103624249e-01,-6.768232996431110260e-02,-7.480727170226267493e-03,-7.885698597858294134e-03,-7.164532234132799937e-01
4.816000000000000369e+01,4.000000000000000000e+00,8.083848984877723964e-01,2.753876195010191985e+00,-5.884485092946043494e-01,1.222183932269330087e-01,-1.823584174523492085e-01,-1.864398563530266255e-03,1.016616099622644348e-01,-6.783990494431459128e-02,-7.494336260413140584e-03,-7.871804854403165880e-03,-7.168400045869849357e-01
4.818000000000000682e+01,4.000000000000000000e+00,8.104166309309546179e-01,2.752517823474937231e+00,-5.902009258875354769e-01,1.221811052546030868e-01,-1.824523386510227552e-01,-1.864344950221756515e-03,1.015115902243954454e-01,-6.799720237885395480e-02,-7.507575683168005512e-03,-7.857944165959076729e-03,-7.172175235877851218e-01
4.820000000000000284e+01,4.000000000000000000e+00,8.124453603562789006e-01,2.751156308760891456e+00,-5.919537185513618072e-01,1.221438215830769197e-01,-1.825438840927839645e-01,-1.863968214634436444e-03,1.013613094179536128e-01,-6.815422293590027436e-02,-7.520442653542153133e-03,-7.844117219612832537e-03,-7.175855057561458805e-01
4.822000000000000597e+01,4.000000000000000000e+00,8.144710816170492862e-01,2.749791656398809625e+00,-5.937068632068300822e-01,1.221065486908477910e-01,-1.826329851230990009e-01,-1.863266755173982733e-03,1.012107750198359551e-01,-6.831096729716637506e-02,-7.532934386586869965e-03,-7.830324702451227012e-03,-7.179436741487285056e-01
4.824000000000000199e+01,4.000000000000000000e+00,8.164937897166658631e-01,2.748423871905675941e+00,-5.954603352107656900e-01,1.220692930882495975e-01,-1.827195725260999659e-01,-1.862238989406343748e-03,1.010599945626386303e-01,-6.846743615810681194e-02,-7.545048097353445997e-03,-7.816567301561064274e-03,-7.182917495543726938e-01
4.826000000000000512e+01,4.000000000000000000e+00,8.185134798097373210e-01,2.747052960784428954e+00,-5.972141093520122457e-01,1.220320613170724627e-01,-1.828035765282571834e-01,-1.860883354143605959e-03,1.009089756346566585e-01,-6.862363022791787004e-02,-7.556781000893172083e-03,-7.802845704029144104e-03,-7.186294505110604192e-01
4.828000000000000114e+01,4.000000000000000000e+00,8.205301472031945043e-01,2.745678928523684004e+00,-5.989681598474005941e-01,1.219948599501772118e-01,-1.828849268022689767e-01,-1.859198305526730708e-03,1.007577258798840886e-01,-6.877955022953760600e-02,-7.568130312257335610e-03,-7.789160596942268887e-03,-7.189564933238649092e-01
4.830000000000000426e+01,4.000000000000000000e+00,8.225437873574064085e-01,2.744301780597460994e+00,-6.007224603377538941e-01,1.219576955911077787e-01,-1.829635524711757111e-01,-1.857182319105118605e-03,1.006062529980138731e-01,-6.893519689964577868e-02,-7.579093246497230901e-03,-7.775512667387235802e-03,-7.192725920839131426e-01
4.832000000000000028e+01,4.000000000000000000e+00,8.245543958872914025e-01,2.742921522464908168e+00,-6.024769838839263425e-01,1.219205748737024891e-01,-1.830393821126981291e-01,-1.854833889912823729e-03,1.004545647444380213e-01,-6.909057098866389079e-02,-7.589667018664139272e-03,-7.761902602450848968e-03,-7.195774586883671997e-01
